SUBJECT,GAME,WINDOW_INDEX,AF3_Delta_Power,AF3_Theta_Power,AF3_Alpha_Power,AF3_Beta_Power,AF4_Delta_Power,AF4_Theta_Power,AF4_Alpha_Power,AF4_Beta_Power,F3_Delta_Power,F3_Theta_Power,F3_Alpha_Power,F3_Beta_Power,F4_Delta_Power,F4_Theta_Power,F4_Alpha_Power,F4_Beta_Power,F7_Delta_Power,F7_Theta_Power,F7_Alpha_Power,F7_Beta_Power,F8_Delta_Power,F8_Theta_Power,F8_Alpha_Power,F8_Beta_Power,FC5_Delta_Power,FC5_Theta_Power,FC5_Alpha_Power,FC5_Beta_Power,FC6_Delta_Power,FC6_Theta_Power,FC6_Alpha_Power,FC6_Beta_Power,O1_Delta_Power,O1_Theta_Power,O1_Alpha_Power,O1_Beta_Power,O2_Delta_Power,O2_Theta_Power,O2_Alpha_Power,O2_Beta_Power,P7_Delta_Power,P7_Theta_Power,P7_Alpha_Power,P7_Beta_Power,P8_Delta_Power,P8_Theta_Power,P8_Alpha_Power,P8_Beta_Power,T7_Delta_Power,T7_Theta_Power,T7_Alpha_Power,T7_Beta_Power,T8_Delta_Power,T8_Theta_Power,T8_Alpha_Power,T8_Beta_Power
4,1,5,0.13686698074140835,0.12657105874333147,0.04830383709236908,0.33663953943509856,0.07956964519780556,0.049337656348020384,0.03852781008056321,0.6532393955561814,0.060789313701508634,0.08100932336027634,0.048413744320148784,0.46223484004981996,0.032677896395128046,0.052718117191236064,0.055422988914330173,0.573058638684685,0.23797219467130518,0.10237141186255516,0.10325978090854476,0.4639904679124427,0.3082076007116253,0.15817770075588666,0.10336563203567344,0.38727892816041565,0.18478315869215736,0.0905899193413055,0.1190649514629808,0.5322674005779415,0.09465875250830809,0.04971104444821628,0.045609707459708874,0.5239676610856958,0.19873435371549494,0.1575419153048997,0.1086309239881396,0.4701898565364473,0.06151473933684012,0.0686289388119747,0.059288097194627735,0.31467251783993216,0.18913863928963978,0.07584647876132028,0.11273616257328638,0.5165949512769977,0.2517385113280368,0.12529471922754026,0.14360186218195423,0.4403427192121852,0.05072430108447187,0.06479472184077764,0.050238531084686185,0.5397324639251377,0.06119349761095584,0.09464690606592958,0.05553462803110972,0.5090752553845886
4,1,6,0.0983243936968017,0.11266707996629159,0.059227933816215945,0.3855030871374846,0.06543135150896345,0.044453978827907095,0.05014140676512828,0.6639030937420181,0.06138541876635292,0.06336485412534025,0.046235727742286174,0.45880325696315544,0.03382117437510025,0.05055042067074325,0.05229149595986949,0.559863994967776,0.14303281376150173,0.054602401761407085,0.09625974482098426,0.42722220970270863,0.17039209789409437,0.09172318322773833,0.12233933161269361,0.41291731431262,0.1624723214024861,0.06576531051190297,0.12131921545202909,0.4820851950097447,0.05774426346203263,0.048090899335086555,0.05431627917095959,0.5988842264256141,0.14742175301496344,0.12028466804635587,0.1562043655870991,0.4745616819426217,0.08785487578337955,0.05717129209095427,0.05362297503683325,0.423617601530085,0.1601634253498127,0.07841883647844297,0.12305948009852112,0.5317411300443182,0.12556898196663285,0.10290930004399049,0.08946002677212908,0.4109016673769962,0.04542166408873336,0.0586074017631624,0.05155238023084108,0.5996163437317737,0.04534548944498176,0.10732220855130167,0.051612763545038964,0.5376049057248421
4,1,7,0.1687093910284063,0.16762999869522102,0.05602655509952163,0.3444270502180806,0.08313432861438877,0.053288463423798615,0.05634222293057001,0.6818857180609534,0.05969653448224763,0.0957341217231471,0.06294478275587953,0.4912758236432097,0.04451446777365062,0.06886457422029822,0.05936451726653573,0.5653796368435136,0.24025143931850476,0.10784375157412758,0.09120350546905338,0.4707292276879656,0.3487929622797851,0.12775025523029504,0.0971870136522491,0.40863769066563327,0.20430021050379965,0.14469728624100578,0.0938277656932321,0.509173166282855,0.10226035934841374,0.06503930028013716,0.0619993044989196,0.5521706766210612,0.2291260521946722,0.10152062454757517,0.13905710748241737,0.4790637944231169,0.06813995743576433,0.07646209528982682,0.06704558569832597,0.3773521360870626,0.16133256430660592,0.10109591150570894,0.11867009484276271,0.5274171839415774,0.20464298469007272,0.12109952229896584,0.12722269579954448,0.45988868376366665,0.07709359961928194,0.07815493864078507,0.05375404315655046,0.5606946712259842,0.06727067914698803,0.09853501368814917,0.059225957397359176,0.5437721845128193
4,1,8,0.20174665072848808,0.10128814032289292,0.04995018579407817,0.2965524603575159,0.08977046531780951,0.05375943585583605,0.05516304026163998,0.6651963823032648,0.10704908033973949,0.05479870595073482,0.05701237194314546,0.4650223685945174,0.07157455568088342,0.05067349063741096,0.06545920553031845,0.540845895388667,0.3379628399178793,0.10810031193270483,0.1002423056976491,0.41161022467825537,0.21179388768091023,0.10621441773191481,0.14358579894038973,0.3817555792280837,0.21103891039149722,0.10606955662090607,0.13302665605585146,0.4415977568472057,0.09616572681613618,0.03681789298080404,0.06945984492633678,0.5267686550937095,0.1336527594706087,0.14970543460012367,0.14507616578794907,0.39648906242028636,0.06241888502916179,0.07501651332288917,0.08739996254320993,0.314075982227917,0.2052943241845948,0.12612211604535917,0.1277693796986567,0.44861099492186796,0.17432803931401508,0.15370020642699297,0.147074012019713,0.4055495524077742,0.07757088237718697,0.037024100678834666,0.06785375941200149,0.5192976740901876,0.1044899876271793,0.0842165093681437,0.057657544157393985,0.5257055286842055
4,1,9,0.11604363550472893,0.08785622045154454,0.06485789180418673,0.3811811467933593,0.08202676464921567,0.05216684153573861,0.07976622661247751,0.6053396752769528,0.08337179662769094,0.046174664109765604,0.07230410469504102,0.4870298661999688,0.0754727069961112,0.043669335435470975,0.09403278566764207,0.5206872592178069,0.22880628212014123,0.10956905233773137,0.16086375626090055,0.3899944033096197,0.29166838856475613,0.13184774253268355,0.15883254511306405,0.34477858590593863,0.20182797011193793,0.10552843173858759,0.18240622434044457,0.40487342595912806,0.08274848789344186,0.028394421949479772,0.08540634927078407,0.5431361190309727,0.12906262270640087,0.14421061220024148,0.22247522092806765,0.39581024588939906,0.05746145400812513,0.0522343185844303,0.08504523014512769,0.3208596804667439,0.18005467291263957,0.1302503564269022,0.18691875462402263,0.4085591065958408,0.18379620852541348,0.13542914634765985,0.1987351433707023,0.39086822760719453,0.059873155396679825,0.04209743142061127,0.09003075027050264,0.5535962192941336,0.0710668478876623,0.08637777204596489,0.09455086109096965,0.44743461279291546
4,1,10,0.08822530929981434,0.13070840771962494,0.0733604331776869,0.3328199394868329,0.12548113640303266,0.06766383863370148,0.09020918428928057,0.6354601972173535,0.08296076035294592,0.08284875477244685,0.09930896918711223,0.4693206143195361,0.047478208507051575,0.07209044737972221,0.0984726539443034,0.540257156326726,0.2271772851888397,0.09669461973458353,0.12488711456280197,0.4291475260342244,0.24990092201697883,0.11590441434548107,0.15696279538658522,0.3465136229687903,0.1982340957930698,0.14244706497107293,0.14998122499580852,0.41773000239898694,0.06476324206955375,0.06339111860635677,0.09750923516661533,0.5648186296584263,0.20472851822901694,0.16593906736172057,0.20750827253269796,0.3391241396087893,0.09702036242206466,0.08373433661163468,0.08077694714702656,0.33355234085434293,0.18067097776981042,0.1383845343246641,0.15673950034201803,0.4131355844752199,0.21088874114051018,0.17003984632253136,0.16544007291354862,0.3750534735859001,0.08655745620314553,0.07217150392605327,0.10733405418349408,0.5456498631988036,0.08760320115243611,0.1283122529122538,0.09433859435444562,0.5170857832671639
4,1,11,0.10362631193298458,0.0782382140105386,0.07131425241298125,0.3853696081911031,0.0684688589268462,0.04358167054637616,0.09346349328192664,0.6740571672620173,0.09363670869532954,0.04850073541048154,0.10025272399432535,0.5206106257862856,0.061131883249436164,0.04208896724014562,0.1071431566157954,0.5948755160969486,0.2039683341881078,0.10923734483487466,0.16948834631141083,0.3875045311990655,0.2534337510252606,0.13448950864123882,0.2029717641901445,0.3333616002571845,0.19356390699430837,0.10076695920389808,0.20037974766626862,0.40446888251848745,0.043900501838086144,0.042156901761918567,0.10088877730245756,0.617316594661808,0.20973466059047946,0.17547874039099645,0.19035024561585348,0.3543752467995309,0.057351189107051705,0.04397210844380101,0.15800240218193162,0.2969697659925235,0.1861837442083784,0.1232098966474465,0.17904190743464365,0.41232274047521883,0.17318994623156841,0.13714511201879084,0.1831202963192076,0.357066460533648,0.04526902606202347,0.05674569581800218,0.10258345660369897,0.5957142763916681,0.07487854846336182,0.0757209056498369,0.10732177978593435,0.5141315833799135
4,1,12,0.08883459444065196,0.08501358427326994,0.06903218021424301,0.311186339016461,0.04694878670103357,0.05535879778691213,0.08673067966620827,0.6308800984419409,0.051589836246237246,0.06973557732463014,0.09064875320991737,0.4693945295241625,0.03871995934717733,0.06775840788153069,0.10052770387507513,0.499276892491307,0.2263129533435035,0.09326423038446391,0.1671658148301482,0.334839457650334,0.21483475820884584,0.12634879068645563,0.22759477430876002,0.3326793036792472,0.2294331511188554,0.09338838584985003,0.19467095197752957,0.36696986882048677,0.040025042943757985,0.04898368357905573,0.12245652693824861,0.5272493839945057,0.13063295999212482,0.15579947054857723,0.21494361055905087,0.3463286525501495,0.060970098793635366,0.06329214438687364,0.07374634957396943,0.2715122486499488,0.24053940114462113,0.12737547140707806,0.17283060379160958,0.37518060427123223,0.13576202452131256,0.12982735594608402,0.2098064917740399,0.3515843472337066,0.06812632418620794,0.05473735210802841,0.10290484820816355,0.5144451740449892,0.07563610445490715,0.10476996026437928,0.09618712132399121,0.4873936847781402
4,1,13,0.08860462262888796,0.10954698736243582,0.06875596538671444,0.3531925504971273,0.04348756328065059,0.0656300260218096,0.08076576391256134,0.6676535052954836,0.050534167283760194,0.059371537260607184,0.09797390466567675,0.5115007409123911,0.063927386225981,0.06400321204526277,0.09994797914293448,0.525970935635703,0.28749971727685514,0.10860843419476636,0.14387929499760074,0.37770650522813515,0.253428843443541,0.12333007769486021,0.21130731368443925,0.349371998407791,0.24072223261674675,0.11105077173220329,0.16752002469427793,0.41704206708192115,0.048272416388639584,0.05833695808348634,0.09592513338871535,0.5512745136660772,0.22313116028916744,0.15812094499804735,0.19079476687393912,0.3537740535090161,0.057508868124228715,0.07560166512335291,0.09879695610690509,0.3075788713557345,0.219077031794351,0.11682500565762596,0.16657472827713773,0.41898397203674476,0.19797038630300692,0.16585957252570616,0.19490714148919744,0.35687101172850144,0.0715598223942322,0.06439966713984996,0.09178784584780252,0.5684047912754736,0.07561429146445664,0.09193614895390367,0.07760415664627258,0.5552218523106178
4,1,14,0.11756943415871077,0.10984271141181927,0.06413211057232077,0.3484886383985314,0.04614864731415314,0.04016794009483131,0.07886856573610898,0.6542575705265026,0.05930073296470001,0.0605314205488075,0.08698803400337055,0.5263971465050825,0.06341218301259555,0.049427415696597206,0.09206353337210403,0.5425582484265479,0.20040583638642384,0.07400584912420985,0.15681320915235705,0.4261734468338621,0.23426038823581516,0.11894717059701912,0.1775383240205441,0.37939326494636194,0.16730283236923998,0.07812162438168226,0.19195832002161992,0.4536443642872901,0.05522186045925125,0.04312121241024236,0.10715740851963886,0.5990124100076749,0.1412682214697491,0.12361896269574628,0.20950909772853335,0.3875351233195411,0.08180977924019431,0.061365376615545,0.06503746381695052,0.2530153556583509,0.10445558862958006,0.08617528201940652,0.22511484640571164,0.45168001095581195,0.15871846958271332,0.1051727594026388,0.1909089214840699,0.4091427429787429,0.0786681727897157,0.04026060550384912,0.11743899322432091,0.573210309522615,0.09642052410863647,0.07979201776412168,0.09595810586660912,0.5430277092851193
4,1,15,0.1202408206064993,0.08857664082928031,0.07138161342019354,0.3051724683196258,0.05457111531259871,0.04830473321270655,0.09472115570665697,0.6504220557545934,0.06630956382338442,0.04303237390772587,0.08548490340364609,0.45336991757154305,0.0755767847518235,0.04423047950719694,0.10678572999353182,0.5257925820028119,0.2288452155374444,0.09514611183389099,0.14109140769994974,0.4049002610159252,0.22250983445692524,0.13520161496690428,0.22610609873073995,0.3669354408579227,0.18206326299089026,0.1419791903008245,0.16701429622522262,0.4382875114691916,0.0524110323732845,0.044702305698481715,0.09396078194970044,0.5599628770734422,0.16703042057266324,0.1530406611527647,0.22431516428332454,0.37823707572203885,0.0758948380800919,0.07419829213160539,0.07046110250081315,0.23294955851621318,0.18576782898070318,0.14314368963941104,0.1974505371971896,0.4274759836375592,0.20028856826526825,0.14296757507421026,0.20892777087323325,0.3733081009229052,0.08047699010936814,0.04451854909815791,0.09021761350613987,0.5407028515901096,0.08943687688230458,0.06234425163677279,0.08717788255264676,0.547918230740284
4,1,16,0.1456181967315631,0.12068166037805028,0.05859711811609379,0.36339824082886907,0.0689231069886049,0.03194437917573206,0.08492897041249509,0.7018964521279452,0.07485230884214666,0.04603077753331551,0.06424210178211277,0.5699564448019898,0.07168781831240655,0.050710821735309365,0.07570098444543638,0.5421989743037191,0.27113625376846495,0.14982037165901912,0.0652100177356574,0.4609762745975847,0.27244238923449815,0.1827012831988976,0.07279654254412538,0.4742966889012659,0.18840388021629015,0.18147683485391305,0.08477395314110545,0.4830014890612446,0.050693300701016894,0.06079343923656562,0.08802274427262287,0.6070819269583425,0.2649713752749168,0.23360590948969592,0.08566651594291705,0.4311998900172447,0.13860400424150418,0.09243602052441269,0.08251330086020234,0.26559574496963756,0.19484266827553412,0.1662852037399486,0.08626092977730274,0.5262795493583778,0.28873164600076634,0.14886032929975646,0.05498728438481875,0.43927403415911537,0.08612513376278542,0.060325365898102695,0.06975653894832107,0.6068591219131404,0.10420372909003439,0.058527169567534044,0.07241977663005393,0.6358335552042599
4,1,17,0.12594602723352039,0.12690731918402062,0.08145334638785084,0.3518051024926294,0.06553456989791238,0.057560186693232845,0.05796803735281066,0.7356559991481543,0.06355523495503951,0.06411416645523976,0.11161069214542359,0.5686953367036264,0.05953068031372441,0.0707819102472137,0.10416742335485846,0.5953704773814007,0.2551105066602065,0.07897657256949359,0.10596820877419073,0.5247455049203998,0.22363955598873014,0.12953754994908157,0.11001496409959796,0.4898548809646248,0.21868470956270075,0.12278173197635543,0.10679530322480087,0.5212400414093302,0.059453058721870025,0.04426045306636642,0.10359346287200694,0.6594404457221733,0.238428997963431,0.13192849952863261,0.13642506460327997,0.4760361043576989,0.14085977967045787,0.13742934537430856,0.11895371844738095,0.3086146414006289,0.18170640592894682,0.12313024320315448,0.1138279566688673,0.5362144150629402,0.17930254728477416,0.14715740800054794,0.09647126115419306,0.5011215326556487,0.08353383553211641,0.05583951024931925,0.11413838784001192,0.6313053297016712,0.09346555421362757,0.07447056749905251,0.043947686414705395,0.6953622100161188
4,1,18,0.09042400986915854,0.10654536293768434,0.03580768718683416,0.2731519343835905,0.07444796640655789,0.05898023657672358,0.0494831643831355,0.7005770656806842,0.037375101217767576,0.08543662883379533,0.049677128956445625,0.5317671761957106,0.041165739617993274,0.08724801416505615,0.05137226119143448,0.5107762241741018,0.24519351187370975,0.14390843929379374,0.08651117650135604,0.44364771069500925,0.18635135494404198,0.1700495846406691,0.11471627855899191,0.46422963280286367,0.2520576101538575,0.16083278572425852,0.09958561147044065,0.4815113167802338,0.0380127548286617,0.06062595706255122,0.05248994250385612,0.569389741242541,0.1875158406589989,0.18489460524990575,0.12350329686456586,0.4685236393023626,0.08158571972896408,0.07531588064431756,0.05932167781449607,0.23498384587450863,0.19092263964772813,0.19254479454358298,0.08786180000990694,0.5044909029020549,0.20911393079934773,0.15365221469505225,0.10284771126386813,0.45982708718118653,0.056200019763069625,0.07632329472281434,0.06251164060903595,0.559036355852482,0.07483704794254877,0.07944899754895732,0.05452637550077561,0.6311301599287902
4,1,19,0.13080425225370865,0.1038687576731855,0.05438634688776752,0.3647051973865324,0.04276051982033486,0.04679774699710872,0.038219575012504566,0.7080707958628736,0.052983618200357456,0.042236599430250835,0.06347346885926258,0.5591918284611442,0.05548361195821702,0.05189004268499184,0.05113065566418193,0.5561037507080192,0.19461818590958202,0.11068841783843231,0.09413551555925764,0.48617666535396287,0.18385186420799385,0.1000883503028662,0.12607882459707911,0.5302441723882807,0.1637238959225825,0.14701130790890998,0.1417557680613187,0.534356417632204,0.05902561959237641,0.04473105761025021,0.05731956888198894,0.5979037298157286,0.21286432457477258,0.13351664751282097,0.15159944350222718,0.48869528081395136,0.17845163611541634,0.11104652453144356,0.07699627266752881,0.24056031740310313,0.11138289144078699,0.1199188178237291,0.10648985919514938,0.5702138629509201,0.23327309817903832,0.08699371221915042,0.11072876545098387,0.4856253759947144,0.0663298661433268,0.05092794884638587,0.06397650971194839,0.585341779541587,0.07722033258003339,0.07296737601920016,0.05303612430706102,0.67085495797405
4,1,20,0.094450279381848,0.130871725097298,0.08138903914536835,0.41060521445746945,0.06599041136448736,0.04902255789243021,0.06380213723256066,0.704739133356275,0.05162588771580746,0.07216139847261419,0.07901938062885104,0.5608304316926327,0.07860716724126099,0.067562662219399,0.08094454132043082,0.5652219336255637,0.22155330052556743,0.1066145591109472,0.1280230919676348,0.42799828387538974,0.16765179480315825,0.1222577896663892,0.14364903797753548,0.44369667830259185,0.1790762915995374,0.1236333561976113,0.1428056744704315,0.4590052879380263,0.04323708222384396,0.060817655015439336,0.0875693443195122,0.6489257830066381,0.13152340780935706,0.13419860580536644,0.1551276937734606,0.4583657794031668,0.11794082841288334,0.0907341946711263,0.1034322469407363,0.3327208574208064,0.1674196578927021,0.1364421290146723,0.14393544025705857,0.4687758058303277,0.15696273686799997,0.11545172403072976,0.12390918014352224,0.3653541491570124,0.04764353477618223,0.06927927363666281,0.08505198404871556,0.61470513866421,0.05737020842079495,0.0708745793835463,0.08680725033057002,0.6421910196242093
4,1,21,0.14606263186873003,0.1026940599864937,0.05341488780055653,0.3336316940586572,0.08618088551333392,0.051724866246283405,0.097943213116427,0.667378313448711,0.058330855697280394,0.05825613938807375,0.08234001873855804,0.5651272209721994,0.057634808501181724,0.060967590275091625,0.0695071745305651,0.5748060403842294,0.21097894026388841,0.08236164021618278,0.09923298253909849,0.40180326147709683,0.14876191234152542,0.11058366645354635,0.10937818971949742,0.42512026863198155,0.1304585375844716,0.11762072327734434,0.12686470317708326,0.4478028003438094,0.053012866465650094,0.05168790553361966,0.08409693388436607,0.6338438963582562,0.14812848390708794,0.12824612381958508,0.11451897705633397,0.42105552752640424,0.13534121294699303,0.09514402306687758,0.0641760209299895,0.3473814255112154,0.1810889014067777,0.08974126002027383,0.1338576284054629,0.43048596906124176,0.16862422341723363,0.08202633750210525,0.10214591661550146,0.363310179467737,0.056306863102267096,0.05438582495739808,0.08234573599211321,0.6021548805932626,0.10080284183353008,0.06971109890735924,0.07388801902113376,0.5922093154861744
4,1,22,0.13410187063292597,0.0977652513448618,0.05507576622996089,0.3461641658486123,0.08001817585874792,0.04077221259629016,0.0470882467695064,0.7022234480108934,0.06622387780617718,0.03901015717687434,0.05249280720436267,0.6028381425570011,0.04633788681418363,0.047240902113816804,0.05145259495188494,0.5739879168386794,0.2090200579110744,0.15901303584675108,0.08392858440736381,0.41588276249801087,0.20132792676669142,0.19444666591307683,0.10271510886047011,0.44395550186381344,0.17448899959451789,0.19718182229083348,0.10608999824793276,0.4721946716539246,0.05239519107170174,0.035021214609860615,0.0657950432114718,0.62253497845301,0.1871465323266981,0.12469847867578338,0.09587816923762994,0.4619700963493878,0.13376904028136422,0.12298304022362516,0.09406452114657093,0.41137574300218116,0.1589245924680721,0.16850195209002436,0.08661125180726002,0.47079369626623363,0.21428999472001248,0.12858770061433755,0.08958963881306754,0.39643161915941183,0.06287025885343031,0.04209249668467019,0.0658037943565692,0.6152617882176066,0.08330073490511136,0.084321929847325,0.05847145827696088,0.6267964594624396
4,1,23,0.1868409925119935,0.08940091738626244,0.06953923288201813,0.3578014043646271,0.08155850185641755,0.049805102165440346,0.08284727498833463,0.6648977763783581,0.05843285441263109,0.06294658059105407,0.07925795232886745,0.5944426645834752,0.05280586382053055,0.057621493551483084,0.09105825119077221,0.5596373505141612,0.21845000457123762,0.09657123164132361,0.13947874068911367,0.3990377658717989,0.19137285989322073,0.09642780124474906,0.15386019646633975,0.40540455341045323,0.23946486120965635,0.11093821339560744,0.1297905815336756,0.3866106724048048,0.04551878710225717,0.04999426186669906,0.09462256931212672,0.6028532214538302,0.21313423287777422,0.1138560873733343,0.15439042863023772,0.3882767733614758,0.12631339176807407,0.10559563715914067,0.13590861358626577,0.35801852509678117,0.24767237669202236,0.10549218209257542,0.16211523262024027,0.37257587925851726,0.22181787090386787,0.08266157680458543,0.14459828011066053,0.3649037978581068,0.042662769372329726,0.043477283593004644,0.0903131280581897,0.6060090939158529,0.06962725190519062,0.0637926074063939,0.0758393575045843,0.5789904219911349
4,1,24,0.21046231744968252,0.14636273309154424,0.06820200217305146,0.3230878969780634,0.07641741701184064,0.057840220456574366,0.06342686646959705,0.6980265790482236,0.1059096768013294,0.08866223797316031,0.07329559914996568,0.5138841438259509,0.127824495746658,0.09985033812790989,0.0824108851161104,0.4820339468799717,0.19430267043457414,0.14385224858928014,0.08327990245288308,0.45855625120074683,0.2728938676855289,0.164657638190814,0.10402019588416676,0.410581404064228,0.16605310299250106,0.15921234149368735,0.09435265454302494,0.47112340942530706,0.12138168751388363,0.07651236917409227,0.08569875232835508,0.5785427048757436,0.16457004762165295,0.14206446194418088,0.138814402241702,0.449018211978151,0.15504097506713685,0.13993990815279278,0.07791271531851511,0.39412686592121804,0.1644198107197054,0.1526120131415754,0.10216054527640736,0.481375204026403,0.12212264867766855,0.12638090665149004,0.09991794394164231,0.37346083277865305,0.10894252526190489,0.08818315816915431,0.09088534292979741,0.5823287521228346,0.07748837000103272,0.06456925341056566,0.03330923021153081,0.6251753991120397
4,2,1,0.42121719821690246,0.04635935946216717,0.0330500948637137,0.1904488102096201,0.2901525314292151,0.06109866266998522,0.03586364458071869,0.23526236207926055,0.20621419512838865,0.04722327806782654,0.03778309326762518,0.22385575337989116,0.12873465209419657,0.04010898389312468,0.038903836078189716,0.20997733083488812,0.43279250704264355,0.07688837580822258,0.020655846669499975,0.4207501508087668,0.20580785869794307,0.10279221511364371,0.018115149771386542,0.41748614093328906,0.16908704602060615,0.11396311556084071,0.02145131804812712,0.5292801005716251,0.2243973271579809,0.06683321374551088,0.042351568659923795,0.2226499199426441,0.09129866972330246,0.10763380145023409,0.026676676140165455,0.5294182647665409,0.1652782617727988,0.06942812396089336,0.057685495817809324,0.17082840747317463,0.10187521119732007,0.10364700046467874,0.024933776724989556,0.5929071299238068,0.20771533847025722,0.08366115392304424,0.014641409503544613,0.393820909783397,0.20165424458800396,0.10174760139648957,0.05495050010589429,0.25054199951442846,0.18706704468917004,0.08020286619302139,0.03205236293901029,0.19447331245390093
4,2,2,0.13353505701913618,0.0726531032641196,0.04364272086102739,0.21608547765579003,0.46137191597456945,0.09082982877180802,0.04571961901549208,0.30021135812728283,0.1292362214257932,0.08122032973350315,0.0447539767634666,0.2607740379991863,0.09109084532380202,0.0658115847559603,0.03818099458741203,0.2310872831205047,0.3043952623857553,0.15687019628324017,0.05090772148742609,0.5428359859007996,0.30305787928700983,0.1593060609836185,0.05473139470239142,0.5431013438901023,0.23068176669772258,0.16201779815957873,0.04697531548986745,0.5813586345204214,0.12478649930763552,0.08324347796675911,0.047088821446000045,0.3557065109815246,0.2337604685244022,0.1407720540817626,0.05025957729507334,0.6004420493984974,0.12458419918187884,0.044537184119111436,0.026368158857196844,0.18830611945472062,0.22159729066893624,0.14624635552816528,0.04025291594247076,0.6092511516679807,0.26731806012049886,0.12307492913197647,0.042934252080260686,0.4355042807064737,0.16677339557054677,0.08705703198142957,0.05167014904364433,0.27847333351025927,0.16228162450051886,0.05107082142032809,0.047283806942530565,0.26343360189872445
4,2,3,0.248158914142314,0.11840087381563488,0.042789727507306224,0.5866186981295937,0.22183197607300975,0.10683437657773162,0.05192604774269016,0.733783186044604,0.33127793486525614,0.15037172299162455,0.05810023245308596,0.7417476950306432,0.260385230103583,0.1549630278025332,0.05597018488155884,0.7736563108332084,0.279950410596078,0.08731822306915281,0.03259978395481143,0.48245249489277675,0.10223411054773518,0.13064635918241319,0.030998317918815722,0.6223121788832393,0.09768553132414856,0.11805883811620577,0.025721595906497276,0.6209841643019,0.299440365011609,0.14838398149996962,0.05864891390883445,0.703662163138405,0.16421401509333267,0.10401297405061796,0.02361143831265531,0.6068437257004073,0.21298068079159904,0.05729158002413928,0.044293286119855266,0.48865035245173594,0.11324100329838434,0.09390659946957343,0.023262140873796876,0.6236914939057188,0.19721953736837713,0.10636052987965361,0.025928676528989267,0.4863832342275936,0.20320568950643877,0.15716599079415022,0.06786914422767387,0.8689696013838365,0.14495262087748684,0.07007950733734743,0.030412966100226858,0.6884466623966851
4,2,4,0.16436422534112613,0.06475043689256398,0.05938884460999624,0.23516558729475395,0.3015536319523883,0.09341531696142538,0.04552877362390709,0.3231508205922793,0.1938670702557573,0.0593970167835088,0.03586031812608113,0.2544893192502734,0.20814567467806322,0.06425611568676437,0.038947963986491974,0.2655296416822841,0.23073262214870535,0.07538296015792048,0.021415174273629604,0.5286207638889789,0.48311943881449204,0.1342475907553933,0.025438624054892122,0.44596734889130274,0.23174265091807333,0.13281328298613007,0.021781032757423657,0.5598701782314511,0.2565877845351639,0.06457244100210552,0.04125194226507549,0.341414348220318,0.38115838749944475,0.10731543195924262,0.031911099906058116,0.4839775825767852,0.22628102757230534,0.05281397463468569,0.06368540009258528,0.26396555819779755,0.18973120806150845,0.11960665841276907,0.022037850526376277,0.5989672834354469,0.29317105519377695,0.09901994976722672,0.029156763963048088,0.4120902095405179,0.21325467875615503,0.06723464441889379,0.05073063981377558,0.3056644680994061,1.2964776875655557,0.007496782360865754,0.0044748354591679545,0.02500187069851138
4,2,5,0.2828457099457637,0.08168840786395136,0.040486151282383795,0.17838882237985076,0.15660645185991928,0.07818255245082684,0.05868087304443111,0.37379065857660865,0.2368722870201001,0.08831407809380575,0.08337977788058676,0.21202005693538087,0.12357787517826248,0.06651451658374047,0.045201577559404224,0.19438903202985375,0.20475283135099984,0.1548206893408146,0.049048191437961915,0.4802328571826489,0.23700052260062568,0.17565355495499185,0.046564670445320845,0.49697750980916044,0.1877279399454664,0.1629837069254681,0.05839264379700311,0.5551090001500574,0.13128259547472915,0.05067545436747087,0.046426452582203626,0.2299898349397037,0.24189605817716908,0.15905663651012575,0.04453489843198736,0.5237067152291596,0.15432251744901765,0.06265836665330227,0.05244620014521169,0.15563317529517917,0.17203550009252025,0.17704150910631852,0.05002201354613647,0.5609541418521917,0.20775562888393453,0.17516105214086536,0.03346286705925148,0.5005997266467783,0.18145022459129162,0.07604176046800504,0.08558743215751408,0.2140552073745668,0.17759125902304582,0.06878289967813275,0.03400337076459221,0.16367291122610783
4,2,6,0.2021107581781192,0.051144927285788545,0.04716932096302199,0.2676079609847095,0.12284452320302798,0.06738832623751274,0.05774305009923583,0.435174880039149,0.26111405001476057,0.0686039060234038,0.06159303811587219,0.26396164598031996,0.15800900753558336,0.04737909486427977,0.04355114708573825,0.2566601217351427,0.20668632239643786,0.11509192595333279,0.027065944861344296,0.5318264426186377,0.5669243108592873,0.08382829909645852,0.02152062374649973,0.35127058211510775,0.19346949541754854,0.1355708528057207,0.022833130161305296,0.5676746637735116,0.22550374539430507,0.06894579630306204,0.06616694474388538,0.30055429433466796,0.4710387493361721,0.09693950650476302,0.04656620243484133,0.42482759031501144,0.20807404446724007,0.03921653681821993,0.0611075565391189,0.1894885898783231,0.21894791470181704,0.13255885916763852,0.0382699540308021,0.5497377214541774,0.3313732512154792,0.07799321352715434,0.022553910998523646,0.47515540935325107,0.1903887805074933,0.08689164787903533,0.07139166410939612,0.2675787169414227,0.22366455370515861,0.0391658305774325,0.022069394253319285,0.23929545629498802
